X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,HospitalisedAged65up,Male,Female,Unknown,Aged1,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Aged65up,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID
-856335.869598373,7036492.39571864,2020-03-25,235,1564,2,9,2020-03-23,1146.0,305.0,39.0,283.0,63.0,2.0,2.0,15.0,38.0,27.0,57.0,50.0,114.0,642.0,522.0,0.0,3.0,2.0,20.0,94.0,228.0,214.0,229.0,165.0,207.0,45.0,47.0,24.0,29.0,24
-856335.869598373,7036492.39571864,2020-03-26,255,1819,10,19,2020-03-24,1383.0,340.0,47.0,321.0,66.0,2.0,2.0,16.0,38.0,29.0,64.0,56.0,133.0,753.0,630.0,0.0,3.0,5.0,22.0,111.0,264.0,246.0,280.0,280.0,252.0,46.0,47.0,24.0,29.0,25
-856335.869598373,7036492.39571864,2020-03-27,302,2121,3,22,2020-03-25,1639.0,419.0,59.0,375.0,79.0,3.0,3.0,17.0,45.0,40.0,70.0,71.0,169.0,879.0,760.0,6.0,3.0,7.0,25.0,123.0,310.0,305.0,320.0,233.0,307.0,46.0,51.0,23.0,26.0,26
-856335.869598373,7036492.39571864,2020-03-28,294,2415,14,36,2020-03-26,1904.0,489.0,67.0,445.0,91.0,3.0,3.0,18.0,48.0,45.0,85.0,76.0,210.0,1010.0,888.0,6.0,4.0,10.0,25.0,136.0,358.0,353.0,368.0,271.0,373.0,46.0,50.0,23.0,27.0,27
-856335.869598373,7036492.39571864,2020-03-29,200,2615,10,46,2020-03-27,2216.0,564.0,77.0,506.0,103.0,3.0,3.0,19.0,52.0,51.0,98.0,88.0,249.0,1140.0,1060.0,16.0,4.0,11.0,29.0,155.0,408.0,416.0,432.0,314.0,441.0,47.0,51.0,25.0,24.0,28
-856335.869598373,7036492.39571864,2020-03-30,295,2910,8,54,2020-03-28,2475.0,645.0,84.0,578.0,111.0,3.0,3.0,21.0,57.0,61.0,107.0,101.0,290.0,1240.0,1206.0,29.0,4.0,11.0,29.0,171.0,448.0,467.0,467.0,360.0,511.0,47.0,50.0,27.0,23.0,29
-856335.869598373,7036492.39571864,2020-03-31,325,3235,17,71,2020-03-29,2677.0,703.0,113.0,674.0,118.0,4.0,3.0,22.0,61.0,66.0,116.0,108.0,321.0,1321.0,1320.0,36.0,6.0,11.0,30.0,178.0,477.0,503.0,504.0,398.0,563.0,47.0,51.0,26.0,23.0,30
-856335.869598373,7036492.39571864,2020-04-01,212,3447,14,85,2020-03-30,2990.0,834.0,126.0,752.0,134.0,6.0,3.0,26.0,69.0,76.0,134.0,130.0,388.0,1494.0,1457.0,39.0,8.0,11.0,30.0,194.0,519.0,550.0,558.0,440.0,673.0,48.0,51.0,29.0,20.0,31
-856335.869598373,7036492.39571864,2020-04-02,402,3849,13,98,2020-03-31,3282.0,932.0,134.0,841.0,160.0,6.0,4.0,29.0,77.0,85.0,152.0,145.0,432.0,1661.0,1572.0,49.0,8.0,11.0,30.0,216.0,564.0,617.0,608.0,480.0,739.0,48.0,59.0,23.0,18.0,32
-856335.869598373,7036492.39571864,2020-04-03,424,4273,22,120,2020-04-01,3655.0,1039.0,148.0,948.0,171.0,6.0,4.0,32.0,81.0,94.0,163.0,160.0,497.0,1752.0,1860.0,43.0,8.0,12.0,30.0,235.0,618.0,685.0,690.0,537.0,831.0,48.0,61.0,23.0,16.0,33
-856335.869598373,7036492.39571864,2020-04-04,331,4604,17,137,2020-04-02,4014.0,1118.0,158.0,1084.0,206.0,6.0,4.0,34.0,83.0,101.0,174.0,174.0,540.0,1909.0,2080.0,25.0,9.0,12.0,33.0,255.0,678.0,751.0,764.0,584.0,918.0,48.0,62.0,23.0,15.0,34
-856335.869598373,7036492.39571864,2020-04-05,390,4994,21,158,2020-04-03,4443.0,1203.0,165.0,1163.0,236.0,7.0,4.0,35.0,88.0,106.0,183.0,185.0,593.0,2072.0,2335.0,36.0,11.0,13.0,35.0,270.0,748.0,808.0,830.0,647.0,1070.0,48.0,63.0,24.0,13.0,35
-856335.869598373,7036492.39571864,2020-04-06,370,5364,16,174,2020-04-04,4916.0,1265.0,169.0,1263.0,260.0,3.0,7.0,35.0,93.0,111.0,188.0,191.0,635.0,2235.0,2633.0,48.0,11.0,13.0,36.0,287.0,820.0,902.0,907.0,697.0,1229.0,49.0,65.0,23.0,12.0,36
-856335.869598373,7036492.39571864,2020-04-07,345,5709,36,210,2020-04-05,5593.0,1345.0,194.0,1388.0,270.0,7.0,3.0,36.0,96.0,116.0,201.0,207.0,677.0,2594.0,2946.0,53.0,12.0,18.0,39.0,347.0,948.0,1044.0,1048.0,794.0,1326.0,48.0,67.0,22.0,11.0,37
-856335.869598373,7036492.39571864,2020-04-08,365,6074,25,235,2020-04-06,5981.0,1472.0,224.0,1568.0,299.0,7.0,4.0,37.0,102.0,127.0,224.0,230.0,739.0,2757.0,3154.0,70.0,12.0,18.0,42.0,364.0,1010.0,1111.0,1118.0,847.0,1442.0,48.0,67.0,23.0,10.0,38
-856335.869598373,7036492.39571864,2020-04-09,500,6574,28,263,2020-04-07,6444.0,1521.0,230.0,1765.0,317.0,9.0,4.0,37.0,103.0,130.0,231.0,237.0,768.0,2923.0,3425.0,96.0,14.0,19.0,43.0,384.0,1103.0,1176.0,1219.0,922.0,1544.0,48.0,67.0,24.0,9.0,39
-856335.869598373,7036492.39571864,2020-04-10,480,7054,25,287,2020-04-08,7071.0,1631.0,244.0,1949.0,339.0,10.0,4.0,39.0,115.0,137.0,249.0,256.0,819.0,3211.0,3788.0,72.0,16.0,20.0,45.0,423.0,1220.0,1304.0,1339.0,1015.0,1670.0,48.0,66.0,25.0,9.0,40
-856335.869598373,7036492.39571864,2020-04-11,553,8928,33,320,2020-04-09,7787.0,1718.0,253.0,2141.0,356.0,10.0,4.0,41.0,119.0,144.0,256.0,271.0,871.0,3489.0,4212.0,86.0,18.0,22.0,52.0,473.0,1343.0,1418.0,1479.0,1138.0,1825.0,48.0,66.0,26.0,8.0,41
-856335.869598373,7036492.39571864,2020-04-12,430,9655,14,334,2020-04-10,8496.0,1777.0,261.0,2312.0,382.0,10.0,5.0,43.0,123.0,146.0,263.0,279.0,906.0,3783.0,4616.0,97.0,18.0,27.0,56.0,528.0,1479.0,1558.0,1609.0,1251.0,1951.0,48.0,67.0,26.0,7.0,42
-856335.869598373,7036492.39571864,2020-04-13,527,10647,31,365,2020-04-11,9484.0,1849.0,268.0,2489.0,401.0,11.0,5.0,44.0,125.0,150.0,272.0,287.0,953.0,4225.0,5115.0,144.0,19.0,29.0,67.0,598.0,1647.0,1757.0,1812.0,1411.0,2123.0,48.0,66.0,27.0,7.0,43
-856335.869598373,7036492.39571864,2020-04-14,548,11479,41,406,2020-04-12,10385.0,1903.0,275.0,2707.0,408.0,12.0,5.0,43.0,127.0,154.0,278.0,293.0,989.0,4617.0,5629.0,139.0,22.0,34.0,81.0,674.0,1805.0,1927.0,1983.0,1522.0,2316.0,48.0,66.0,27.0,7.0,44
-856335.869598373,7036492.39571864,2020-04-15,657,12547,38,444,2020-04-13,11261.0,1968.0,280.0,2872.0,413.0,13.0,4.0,43.0,130.0,159.0,288.0,301.0,1028.0,5021.0,6140.0,100.0,25.0,36.0,96.0,737.0,1950.0,2084.0,2157.0,1637.0,2520.0,48.0,52.0,42.0,6.0,45
-856335.869598373,7036492.39571864,2020-04-16,629,13271,43,486,2020-04-14,12425.0,2026.0,284.0,3090.0,425.0,13.0,4.0,43.0,132.0,164.0,298.0,308.0,1062.0,5536.0,6778.0,111.0,28.0,44.0,124.0,809.0,2145.0,2315.0,2395.0,1806.0,2739.0,48.0,51.0,43.0,6.0,46
-856335.869598373,7036492.39571864,2020-04-17,597,13980,44,530,2020-04-15,13012.0,2082.0,294.0,3347.0,436.0,13.0,5.0,44.0,134.0,168.0,304.0,318.0,1094.0,5773.0,7117.0,122.0,27.0,44.0,136.0,846.0,2231.0,2415.0,2502.0,1902.0,2889.0,48.0,52.0,42.0,6.0,47
-856335.869598373,7036492.39571864,2020-04-18,630,14758,41,571,2020-04-16,13746.0,2168.0,296.0,3573.0,454.0,13.0,6.0,47.0,135.0,177.0,314.0,330.0,1144.0,6048.0,7568.0,130.0,28.0,48.0,142.0,892.0,2329.0,2522.0,2659.0,2010.0,3094.0,48.0,52.0,43.0,5.0,48
-856335.869598373,7036492.39571864,2020-04-19,445,15251,39,610,2020-04-17,14602.0,2233.0,303.0,3788.0,472.0,13.0,7.0,50.0,139.0,183.0,320.0,343.0,1176.0,6397.0,8060.0,145.0,28.0,50.0,154.0,953.0,2467.0,2659.0,2825.0,2122.0,3320.0,48.0,66.0,32.0,5.0,49
-856335.869598373,7036492.39571864,2020-04-20,401,15652,77,687,2020-04-18,15185.0,2272.0,306.0,4009.0,478.0,13.0,7.0,50.0,143.0,188.0,322.0,349.0,1198.0,6603.0,8433.0,149.0,30.0,54.0,161.0,1000.0,2557.0,2744.0,2943.0,2184.0,3488.0,48.0,62.0,41.0,4.0,50
-856335.869598373,7036492.39571864,2020-04-21,388,16040,44,730,2020-04-19,15464.0,2323.0,315.0,4180.0,491.0,13.0,8.0,51.0,147.0,194.0,326.0,356.0,1226.0,6708.0,8595.0,161.0,29.0,54.0,162.0,1009.0,2580.0,2781.0,2972.0,2207.0,3646.0,48.0,60.0,35.0,5.0,51
-856335.869598373,7036492.39571864,2020-04-22,631,16671,49,769,2020-04-20,15871.0,2387.0,322.0,4393.0,507.0,13.0,8.0,52.0,150.0,198.0,330.0,366.0,1267.0,6909.0,8906.0,56.0,28.0,58.0,169.0,1039.0,2635.0,2843.0,3039.0,2254.0,3782.0,48.0,61.0,35.0,4.0,52
-856335.869598373,7036492.39571864,2020-04-23,936,17607,28,794,2020-04-21,16439.0,2424.0,331.0,4545.0,522.0,13.0,8.0,51.0,151.0,201.0,334.0,372.0,1291.0,9272.0,7105.0,62.0,28.0,61.0,174.0,1071.0,2712.0,2929.0,3125.0,2311.0,4004.0,48.0,52.0,44.0,4.0,53
-856335.869598373,7036492.39571864,2020-04-24,577,18184,37,1014,2020-04-22,17420.0,2486.0,338.0,4713.0,548.0,14.0,8.0,53.0,155.0,210.0,343.0,379.0,1321.0,7457.0,9893.0,70.0,30.0,62.0,177.0,1130.0,2838.0,3041.0,3280.0,2408.0,4431.0,49.0,49.0,47.0,4.0,54
-856335.869598373,7036492.39571864,2020-04-25,377,18561,42,1063,2020-04-23,17975.0,2536.0,344.0,4847.0,567.0,14.0,8.0,53.0,157.0,216.0,345.0,385.0,1028.0,7656.0,10261.0,58.0,30.0,63.0,181.0,1161.0,2904.0,3119.0,3346.0,2462.0,4685.0,49.0,63.0,33.0,4.0,55
-856335.869598373,7036492.39571864,2020-04-26,701,19262,26,1087,2020-04-24,18431.0,2576.0,349.0,5064.0,601.0,14.0,8.0,53.0,156.0,218.0,350.0,392.0,1382.0,7797.0,10570.0,64.0,30.0,63.0,184.0,1193.0,2977.0,3181.0,3403.0,2513.0,4862.0,49.0,63.0,33.0,4.0,56
-856335.869598373,7036492.39571864,2020-04-27,386,19648,18,1102,2020-04-25,19095.0,2624.0,353.0,5204.0,604.0,14.0,8.0,54.0,160.0,226.0,352.0,396.0,1412.0,8051.0,10963.0,81.0,33.0,64.0,190.0,1236.0,3069.0,3285.0,3526.0,2566.0,5101.0,49.0,64.0,33.0,3.0,57
-856335.869598373,7036492.39571864,2020-04-28,229,19877,59,1159,2020-04-26,19383.0,2638.0,358.0,5414.0,608.0,14.0,8.0,54.0,159.0,228.0,353.0,401.0,1418.0,8152.0,11179.0,52.0,33.0,64.0,193.0,1262.0,3096.0,3319.0,3567.0,2586.0,5239.0,49.0,63.0,34.0,3.0,58
-856335.869598373,7036492.39571864,2020-04-29,376,20253,31,1190,2020-04-27,19823.0,2669.0,355.0,5568.0,620.0,15.0,8.0,55.0,167.0,228.0,356.0,406.0,1432.0,8287.0,11379.0,57.0,34.0,64.0,196.0,1295.0,3149.0,3376.0,3632.0,2620.0,5334.0,49.0,63.0,34.0,3.0,59
-856335.869598373,7036492.39571864,2020-04-30,359,20612,43,1232,2020-04-28,20111.0,2706.0,360.0,5684.0,630.0,15.0,8.0,55.0,170.0,231.0,360.0,406.0,1459.0,8427.0,11625.0,59.0,34.0,65.0,201.0,1323.0,3201.0,3438.0,3698.0,2665.0,5460.0,49.0,64.0,33.0,3.0,60
-856335.869598373,7036492.39571864,2020-05-01,221,20833,34,1265,2020-04-29,20510.0,2768.0,367.0,5840.0,646.0,16.0,8.0,56.0,173.0,232.0,368.0,416.0,1496.0,8605.0,11841.0,64.0,35.0,66.0,205.0,1363.0,3271.0,3491.0,3752.0,2706.0,5596.0,49.0,66.0,33.0,3.0,61
-856335.869598373,7036492.39571864,2020-05-02,343,21176,25,1286,2020-04-30,20742.0,2785.0,368.0,5973.0,676.0,16.0,8.0,56.0,173.0,232.0,373.0,415.0,1509.0,8695.0,11979.0,68.0,35.0,66.0,206.0,1383.0,3314.0,3532.0,3803.0,2736.0,5642.0,49.0,63.0,34.0,3.0,62
-856335.869598373,7036492.39571864,2020-05-03,330,21506,19,1303,2020-05-01,21064.0,2825.0,363.0,6068.0,694.0,18.0,11.0,58.0,174.0,235.0,381.0,422.0,1524.0,8841.0,12166.0,57.0,38.0,69.0,215.0,1417.0,3373.0,3588.0,3858.0,2772.0,5711.0,49.0,63.0,34.0,3.0,63
-856335.869598373,7036492.39571864,2020-05-04,266,21772,16,1319,2020-05-02,21437.0,2840.0,364.0,6211.0,703.0,18.0,12.0,58.0,176.0,236.0,383.0,423.0,1532.0,9045.0,12334.0,58.0,39.0,70.0,223.0,1460.0,3463.0,3667.0,3918.0,2816.0,5758.0,49.0,63.0,34.0,3.0,64
-856335.869598373,7036492.39571864,2020-05-05,211,21983,23,1339,2020-05-03,21659.0,2879.0,369.0,6293.0,706.0,18.0,13.0,59.0,179.0,240.0,389.0,424.0,1555.0,9151.0,12446.0,62.0,39.0,72.0,230.0,1475.0,3496.0,3714.0,3956.0,2843.0,5810.0,49.0,62.0,35.0,3.0,65
-856335.869598373,7036492.39571864,2020-05-06,265,22248,37,1375,2020-05-04,21908.0,2878.0,373.0,6393.0,710.0,18.0,14.0,61.0,175.0,238.0,389.0,421.0,1560.0,9283.0,12562.0,63.0,39.0,75.0,230.0,1495.0,3556.0,3766.0,3996.0,2866.0,5855.0,49.0,62.0,35.0,3.0,66
-856335.869598373,7036492.39571864,2020-05-07,137,22385,29,1403,2020-05-05,22186.0,2891.0,376.0,6498.0,733.0,18.0,15.0,63.0,175.0,238.0,392.0,425.0,1563.0,9428.0,12696.0,62.0,40.0,77.0,241.0,1532.0,3618.0,3830.0,4039.0,2899.0,5885.0,49.0,62.0,35.0,3.0,67
-856335.869598373,7036492.39571864,2020-05-08,156,22541,27,1429,2020-05-06,22301.0,2915.0,373.0,6586.0,737.0,18.0,17.0,63.0,175.0,235.0,393.0,429.0,1583.0,9472.0,12765.0,64.0,40.0,77.0,243.0,1545.0,3635.0,3851.0,4065.0,2913.0,5907.0,49.0,61.0,36.0,3.0,68
-856335.869598373,7036492.39571864,2020-05-09,219,22760,18,1446,2020-05-07,22495.0,2954.0,381.0,6669.0,746.0,18.0,17.0,63.0,177.0,236.0,399.0,437.0,1605.0,9552.0,12879.0,64.0,40.0,77.0,245.0,1567.0,3673.0,3891.0,4087.0,2939.0,5950.0,49.0,61.0,36.0,3.0,69
-856335.869598373,7036492.39571864,2020-05-10,236,22996,12,1458,2020-05-08,22671.0,2986.0,383.0,6771.0,750.0,18.0,17.0,65.0,179.0,240.0,404.0,436.0,1625.0,9627.0,12980.0,64.0,40.0,77.0,252.0,1582.0,3707.0,3919.0,4111.0,2958.0,5997.0,49.0,61.0,36.0,3.0,70
-856335.869598373,7036492.39571864,2020-05-11,139,23135,15,1467,2020-05-09,22894.0,2998.0,383.0,6834.0,755.0,18.0,17.0,65.0,178.0,239.0,405.0,436.0,1638.0,9698.0,13129.0,67.0,42.0,79.0,258.0,1604.0,3745.0,3964.0,4148.0,2987.0,6041.0,49.0,61.0,36.0,3.0,71
-856335.869598373,7036492.39571864,2020-05-12,107,23242,24,1488,2020-05-10,23089.0,3031.0,386.0,6906.0,759.0,18.0,17.0,66.0,179.0,238.0,408.0,439.0,1664.0,9776.0,13249.0,64.0,42.0,79.0,260.0,1624.0,3777.0,3994.0,4172.0,3014.0,6101.0,49.0,61.0,36.0,3.0,72
-856335.869598373,7036492.39571864,2020-05-13,159,23401,10,1497,2020-05-11,23144.0,3050.0,389.0,6997.0,766.0,18.0,17.0,68.0,181.0,239.0,407.0,439.0,1679.0,9802.0,13282.0,60.0,43.0,79.0,263.0,1631.0,3792.0,4004.0,4186.0,3014.0,6107.0,48.0,60.0,37.0,3.0,73
