Date,Carlow,Cavan,Clare,Cork,Donegal,Dublin,Galway,Kerry,Kildare,Kilkenny,Laois,Leitrim,Limerick,Longford,Louth,Mayo,Meath,Monaghan,Offaly,Roscommon,Sligo,Tipperary,Waterford,Westmeath,Wexford,Wicklow
2020-06-29,0.307,1.132,0.311,0.283,0.292,0.909,0.188,0.21,0.668,0.358,0.313,0.247,0.299,0.7,0.606,0.438,0.414,0.876,0.62,0.535,0.211,0.34,0.135,0.757,0.145,0.492
2020-07-01,0.307,1.132,0.31,0.284,0.292,0.91,0.188,0.21,0.67,0.358,0.313,0.25,0.301,0.7,0.606,0.438,0.414,0.876,0.62,0.535,0.215,0.34,0.136,0.758,0.145,0.491
2020-07-02,0.307,1.134,0.31,0.284,0.292,0.91,0.188,0.21,0.671,0.359,0.313,0.256,0.301,0.7,0.606,0.438,0.414,0.876,0.62,0.536,0.215,0.34,0.136,0.759,0.145,0.491
2020-07-03,0.307,1.134,0.31,0.284,0.292,0.911,0.188,0.21,0.671,0.359,0.313,0.256,0.301,0.7,0.606,0.438,0.415,0.876,0.62,0.536,0.215,0.34,0.136,0.759,0.145,0.491
2020-07-04,0.307,1.134,0.31,0.284,0.293,0.911,0.188,0.21,0.673,0.359,0.313,0.256,0.301,0.702,0.607,0.438,0.416,0.876,0.623,0.536,0.221,0.34,0.136,0.759,0.146,0.491
2020-07-05,0.307,1.134,0.31,0.284,0.293,0.91,0.188,0.21,0.673,0.359,0.313,0.256,0.301,0.702,0.607,0.438,0.416,0.876,0.623,0.536,0.223,0.34,0.136,0.759,0.146,0.491
2020-07-06,0.307,1.134,0.31,0.284,0.293,0.91,0.189,0.21,0.674,0.359,0.313,0.256,0.301,0.702,0.609,0.438,0.416,0.878,0.623,0.536,0.223,0.34,0.138,0.759,0.146,0.49
2020-07-07,0.307,1.136,0.31,0.285,0.293,0.91,0.189,0.21,0.674,0.359,0.313,0.256,0.302,0.702,0.609,0.438,0.416,0.878,0.623,0.536,0.223,0.34,0.138,0.762,0.146,0.491
2020-07-08,0.307,1.136,0.31,0.285,0.294,0.911,0.188,0.21,0.675,0.359,0.313,0.256,0.302,0.702,0.609,0.439,0.416,0.878,0.623,0.536,0.224,0.34,0.142,0.762,0.146,0.491
2020-07-09,0.309,1.136,0.31,0.285,0.294,0.912,0.188,0.211,0.677,0.359,0.313,0.256,0.302,0.702,0.609,0.439,0.416,0.878,0.623,0.536,0.226,0.34,0.142,0.762,0.146,0.493
2020-07-10,0.309,1.136,0.311,0.285,0.294,0.912,0.189,0.211,0.68,0.359,0.313,0.256,0.302,0.702,0.611,0.439,0.416,0.878,0.623,0.536,0.226,0.34,0.142,0.762,0.148,0.495
2020-07-11,0.309,1.136,0.311,0.285,0.294,0.913,0.189,0.211,0.68,0.359,0.313,0.256,0.302,0.702,0.611,0.439,0.416,0.878,0.623,0.536,0.226,0.34,0.142,0.762,0.148,0.496
2020-07-12,0.309,1.136,0.311,0.285,0.294,0.914,0.189,0.213,0.68,0.359,0.313,0.256,0.302,0.702,0.611,0.439,0.416,0.878,0.623,0.536,0.226,0.34,0.142,0.762,0.148,0.497
2020-07-13,0.309,1.136,0.311,0.286,0.294,0.915,0.189,0.214,0.682,0.359,0.313,0.256,0.302,0.702,0.612,0.439,0.419,0.88,0.623,0.536,0.226,0.34,0.143,0.762,0.148,0.498
2020-07-14,0.309,1.137,0.311,0.286,0.295,0.915,0.189,0.214,0.682,0.359,0.313,0.256,0.302,0.702,0.612,0.439,0.419,0.88,0.623,0.536,0.226,0.34,0.143,0.762,0.148,0.498
2020-07-15,0.311,1.137,0.311,0.286,0.296,0.916,0.189,0.214,0.682,0.359,0.313,0.256,0.302,0.702,0.613,0.439,0.419,0.88,0.622,0.536,0.226,0.34,0.143,0.762,0.149,0.498
2020-07-16,0.313,1.138,0.311,0.286,0.296,0.918,0.189,0.214,0.682,0.359,0.313,0.259,0.302,0.702,0.614,0.439,0.419,0.88,0.623,0.536,0.226,0.34,0.143,0.763,0.149,0.499
2020-07-17,0.313,1.138,0.311,0.287,0.296,0.919,0.19,0.214,0.684,0.359,0.313,0.259,0.302,0.702,0.614,0.44,0.419,0.88,0.623,0.536,0.226,0.34,0.143,0.763,0.149,0.499
2020-07-18,0.313,1.138,0.311,0.287,0.296,0.919,0.191,0.214,0.684,0.359,0.313,0.259,0.302,0.702,0.614,0.44,0.419,0.88,0.623,0.536,0.226,0.34,0.143,0.763,0.149,0.499
2020-07-19,0.313,1.138,0.311,0.287,0.296,0.92,0.191,0.214,0.685,0.359,0.314,0.259,0.302,0.702,0.614,0.44,0.419,0.88,0.623,0.536,0.226,0.34,0.143,0.762,0.149,0.499
2020-07-20,0.314,1.138,0.311,0.287,0.296,0.921,0.191,0.214,0.685,0.359,0.315,0.259,0.303,0.702,0.614,0.44,0.421,0.881,0.625,0.536,0.226,0.34,0.143,0.762,0.149,0.499
2020-07-21,0.314,1.138,0.311,0.287,0.296,0.922,0.191,0.214,0.686,0.359,0.315,0.259,0.303,0.702,0.614,0.44,0.422,0.881,0.625,0.536,0.226,0.34,0.143,0.763,0.149,0.5
2020-07-22,0.314,1.138,0.311,0.287,0.296,0.922,0.191,0.214,0.687,0.359,0.315,0.259,0.303,0.702,0.614,0.441,0.422,0.881,0.625,0.536,0.226,0.34,0.143,0.763,0.149,0.5
2020-07-23,0.314,1.138,0.311,0.287,0.296,0.923,0.191,0.214,0.689,0.359,0.315,0.259,0.303,0.702,0.615,0.441,0.422,0.881,0.625,0.536,0.226,0.34,0.143,0.763,0.149,0.5
2020-07-24,0.314,1.138,0.313,0.288,0.296,0.924,0.191,0.215,0.689,0.359,0.316,0.259,0.303,0.705,0.615,0.441,0.423,0.881,0.625,0.536,0.226,0.341,0.143,0.763,0.149,0.5
2020-07-25,0.314,1.138,0.313,0.288,0.296,0.925,0.191,0.215,0.69,0.359,0.316,0.259,0.303,0.705,0.615,0.441,0.423,0.881,0.625,0.536,0.226,0.341,0.143,0.763,0.149,0.501
2020-07-26,0.314,1.138,0.313,0.288,0.296,0.925,0.191,0.215,0.691,0.359,0.316,0.259,0.303,0.705,0.615,0.441,0.423,0.881,0.625,0.536,0.227,0.341,0.143,0.763,0.149,0.501
2020-07-27,0.314,1.139,0.32,0.288,0.297,0.926,0.192,0.215,0.693,0.359,0.32,0.262,0.303,0.705,0.615,0.441,0.423,0.881,0.625,0.536,0.227,0.341,0.143,0.764,0.149,0.501
2020-07-28,0.314,1.139,0.32,0.288,0.297,0.927,0.192,0.215,0.693,0.36,0.322,0.262,0.304,0.705,0.615,0.441,0.423,0.881,0.625,0.536,0.227,0.341,0.143,0.765,0.149,0.501
2020-07-29,0.314,1.142,0.329,0.288,0.297,0.928,0.192,0.215,0.707,0.36,0.333,0.262,0.307,0.705,0.615,0.441,0.425,0.881,0.626,0.536,0.227,0.342,0.143,0.766,0.15,0.5
2020-07-30,0.314,1.142,0.329,0.289,0.298,0.929,0.192,0.215,0.714,0.36,0.334,0.262,0.308,0.705,0.616,0.441,0.425,0.881,0.626,0.536,0.227,0.342,0.143,0.766,0.15,0.5
2020-07-31,0.314,1.15,0.329,0.289,0.298,0.93,0.193,0.215,0.718,0.36,0.338,0.262,0.312,0.705,0.616,0.447,0.426,0.883,0.63,0.536,0.227,0.342,0.143,0.766,0.15,0.5
2020-08-01,0.314,1.15,0.329,0.289,0.299,0.931,0.193,0.215,0.72,0.36,0.36,0.262,0.312,0.705,0.616,0.447,0.426,0.883,0.631,0.536,0.227,0.342,0.143,0.766,0.15,0.5
2020-08-02,0.314,1.15,0.336,0.289,0.299,0.932,0.193,0.215,0.727,0.36,0.37,0.265,0.313,0.705,0.617,0.447,0.426,0.883,0.637,0.536,0.229,0.342,0.143,0.767,0.15,0.5
2020-08-03,0.314,1.153,0.336,0.289,0.299,0.932,0.193,0.215,0.742,0.36,0.371,0.265,0.313,0.705,0.617,0.447,0.426,0.883,0.637,0.536,0.23,0.342,0.143,0.767,0.15,0.5
2020-08-04,0.316,1.153,0.336,0.29,0.302,0.932,0.193,0.215,0.747,0.36,0.371,0.265,0.315,0.705,0.618,0.447,0.428,0.883,0.641,0.536,0.233,0.342,0.143,0.767,0.157,0.501
2020-08-05,0.316,1.153,0.337,0.29,0.303,0.933,0.193,0.215,0.755,0.36,0.38,0.265,0.316,0.705,0.618,0.447,0.428,0.883,0.671,0.536,0.233,0.342,0.143,0.767,0.158,0.501
2020-08-06,0.318,1.155,0.337,0.29,0.305,0.933,0.193,0.215,0.771,0.361,0.385,0.265,0.318,0.705,0.62,0.447,0.43,0.885,0.705,0.536,0.233,0.342,0.143,0.768,0.162,0.502
2020-08-07,0.325,1.157,0.339,0.291,0.306,0.935,0.194,0.215,0.82,0.362,0.386,0.265,0.318,0.705,0.62,0.447,0.433,0.885,0.714,0.538,0.233,0.342,0.143,0.768,0.163,0.503
2020-08-08,0.325,1.157,0.339,0.291,0.309,0.936,0.194,0.215,0.829,0.362,0.4,0.265,0.318,0.705,0.62,0.447,0.433,0.885,0.734,0.538,0.233,0.342,0.143,0.768,0.163,0.503
